line_number,msg,﻿B,P-010938,1,0000 ,   ,Building Line,BL        
38389,"Expected 7 columns, found 9 columns",B,S-166757,5,0131 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38391,"Expected 7 columns, found 8 columns",B,S-166757,7,0260 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38421,"Expected 7 columns, found 8 columns",B,S-166969,4,0196 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38423,"Expected 7 columns, found 8 columns",B,S-166969,6,0246 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38435,"Expected 7 columns, found 8 columns",B,S-167036,6,0522 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38436,"Expected 7 columns, found 8 columns",B,S-167036,7,0522 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38438,"Expected 7 columns, found 8 columns",B,S-167036,9,0552 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38439,"Expected 7 columns, found 8 columns",B,S-167036,10,0552 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38449,"Expected 7 columns, found 8 columns",B,S-167108,4,0127 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38452,"Expected 7 columns, found 8 columns",B,S-167108,7,0208 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38461,"Expected 7 columns, found 8 columns",B,S-167114,3,0081 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38462,"Expected 7 columns, found 8 columns",B,S-167114,4,0081 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38464,"Expected 7 columns, found 9 columns",B,S-167114,6,0134 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38465,"Expected 7 columns, found 8 columns",B,S-167114,7,0134 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38467,"Expected 7 columns, found 8 columns",B,S-167114,9,0211 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38468,"Expected 7 columns, found 8 columns",B,S-167114,10,0211 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38472,"Expected 7 columns, found 9 columns",B,S-167114,14,0293 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38473,"Expected 7 columns, found 8 columns",B,S-167114,15,0293 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38502,"Expected 7 columns, found 8 columns",B,S-167205,5,0287 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38503,"Expected 7 columns, found 8 columns",B,S-167205,6,0287 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38505,"Expected 7 columns, found 8 columns",B,S-167205,8,0397 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38506,"Expected 7 columns, found 8 columns",B,S-167205,9,0397 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38509,"Expected 7 columns, found 8 columns",B,S-167205,12,0445 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38512,"Expected 7 columns, found 8 columns",B,S-167205,15,0507 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38514,"Expected 7 columns, found 9 columns",B,S-167205,17,0557 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38533,"Expected 7 columns, found 9 columns",B,S-167684,3,0060 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38534,"Expected 7 columns, found 9 columns",B,S-167684,4,0200 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38541,"Expected 7 columns, found 8 columns",B,S-167741,5,0339 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38542,"Expected 7 columns, found 8 columns",B,S-167741,6,0339 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38544,"Expected 7 columns, found 9 columns",B,S-167741,8,0369 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38545,"Expected 7 columns, found 8 columns",B,S-167741,9,0369 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38547,"Expected 7 columns, found 9 columns",B,S-167741,11,0520 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38548,"Expected 7 columns, found 8 columns",B,S-167741,12,0520 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38550,"Expected 7 columns, found 8 columns",B,S-167741,14,0626 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38551,"Expected 7 columns, found 8 columns",B,S-167741,15,0626 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38555,"Expected 7 columns, found 8 columns",B,S-167741,19,0688 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38556,"Expected 7 columns, found 8 columns",B,S-167741,20,0688 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38573,"Expected 7 columns, found 8 columns",B,S-167804,3,0131 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
38576,"Expected 7 columns, found 8 columns",B,S-167804,6,0219 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
38579,"Expected 7 columns, found 8 columns",B,S-167804,9,0278 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
38582,"Expected 7 columns, found 8 columns",B,S-167804,12,0451 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
38686,"Expected 7 columns, found 8 columns",B,S-168425,4,0207 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38687,"Expected 7 columns, found 8 columns",B,S-168425,5,0207 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38689,"Expected 7 columns, found 9 columns",B,S-168425,7,0312 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38690,"Expected 7 columns, found 8 columns",B,S-168425,8,0312 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38696,"Expected 7 columns, found 9 columns",B,S-168438,3,0062 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38698,"Expected 7 columns, found 9 columns",B,S-168438,5,0193 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38713,"Expected 7 columns, found 8 columns",B,S-168458,4,0147 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38714,"Expected 7 columns, found 8 columns",B,S-168458,5,0147 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38716,"Expected 7 columns, found 9 columns",B,S-168458,7,0207 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38717,"Expected 7 columns, found 8 columns",B,S-168458,8,0207 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38719,"Expected 7 columns, found 9 columns",B,S-168458,10,0288 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38720,"Expected 7 columns, found 8 columns",B,S-168458,11,0288 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38834,"Expected 7 columns, found 9 columns",B,S-168977,3,0051 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38835,"Expected 7 columns, found 8 columns",B,S-168977,4,0051 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38836,"Expected 7 columns, found 8 columns",B,S-168977,5,0111 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38837,"Expected 7 columns, found 8 columns",B,S-168977,6,0111 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38840,"Expected 7 columns, found 8 columns",B,S-168977,9,0141 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38841,"Expected 7 columns, found 8 columns",B,S-168977,10,0141 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38842,"Expected 7 columns, found 9 columns",B,S-168977,11,0229 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38843,"Expected 7 columns, found 8 columns",B,S-168977,12,0229 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38848,"Expected 7 columns, found 9 columns",B,S-168978,3,0050 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38849,"Expected 7 columns, found 8 columns",B,S-168978,4,0050 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38851,"Expected 7 columns, found 8 columns",B,S-168978,6,0089 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38852,"Expected 7 columns, found 8 columns",B,S-168978,7,0089 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38856,"Expected 7 columns, found 8 columns",B,S-168978,11,0170 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38857,"Expected 7 columns, found 8 columns",B,S-168978,12,0170 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38859,"Expected 7 columns, found 8 columns",B,S-168978,14,0200 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38860,"Expected 7 columns, found 8 columns",B,S-168978,15,0200 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
38871,"Expected 7 columns, found 8 columns",B,S-168980,5,0241 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38873,"Expected 7 columns, found 8 columns",B,S-168980,7,0340 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38877,"Expected 7 columns, found 8 columns",B,S-168980,11,0406 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38879,"Expected 7 columns, found 8 columns",B,S-168980,13,0446 ,W  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38903,"Expected 7 columns, found 8 columns",B,S-168983,8,0409 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38907,"Expected 7 columns, found 9 columns",B,S-168983,12,0445 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38908,"Expected 7 columns, found 9 columns",B,S-168983,13,0493 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38911,"Expected 7 columns, found 8 columns",B,S-168983,16,0540 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
38988,"Expected 7 columns, found 9 columns",B,S-169138,2,0016 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38990,"Expected 7 columns, found 9 columns",B,S-169138,4,0152 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
38992,"Expected 7 columns, found 8 columns",B,S-169138,6,0230 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39026,"Expected 7 columns, found 8 columns",B,S-169184,3,0136 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
39027,"Expected 7 columns, found 8 columns",B,S-169184,4,0189 ,   ,NO STANDING<---->HANDICAP BUS STOP(SYMBOL) W/4 ROUTES +(15X12,4 ROUTE RIDER-IF NECESSARY);REVISED 2/14/94 & SUPERSEDES SP-298B.                                         ,R7-61     
39112,"Expected 7 columns, found 8 columns",B,S-169550,4,0189 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39114,"Expected 7 columns, found 9 columns",B,S-169550,6,0312 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39116,"Expected 7 columns, found 8 columns",B,S-169550,8,0379 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39131,"Expected 7 columns, found 9 columns",B,S-169563,3,0013 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39133,"Expected 7 columns, found 9 columns",B,S-169563,5,0147 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39135,"Expected 7 columns, found 8 columns",B,S-169563,7,0263 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39145,"Expected 7 columns, found 9 columns",B,S-169564,3,0074 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39146,"Expected 7 columns, found 8 columns",B,S-169564,4,0074 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
39148,"Expected 7 columns, found 9 columns",B,S-169564,6,0183 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39149,"Expected 7 columns, found 8 columns",B,S-169564,7,0183 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
39157,"Expected 7 columns, found 8 columns",B,S-169565,5,0203 ,E  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39159,"Expected 7 columns, found 9 columns",B,S-169565,7,0296 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39161,"Expected 7 columns, found 9 columns",B,S-169565,9,0380 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39257,"Expected 7 columns, found 9 columns",B,S-169810,3,0057 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39259,"Expected 7 columns, found 8 columns",B,S-169810,5,0112 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39507,"Expected 7 columns, found 9 columns",B,S-171207,6,0185 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39573,"Expected 7 columns, found 8 columns",B,S-171604,4,0173 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39575,"Expected 7 columns, found 9 columns",B,S-171604,6,0302 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39577,"Expected 7 columns, found 8 columns",B,S-171604,8,0413 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
39603,"Expected 7 columns, found 9 columns",B,S-171920,3,0031 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
39604,"Expected 7 columns, found 9 columns",B,S-171920,4,0172 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
40081,"Expected 7 columns, found 8 columns",B,S-174213,5,0360 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
40083,"Expected 7 columns, found 8 columns",B,S-174213,7,0423 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
40430,"Expected 7 columns, found 9 columns",B,S-176295,3,0078 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
40431,"Expected 7 columns, found 8 columns",B,S-176295,4,0078 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
40433,"Expected 7 columns, found 9 columns",B,S-176295,6,0119 ,   ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
40434,"Expected 7 columns, found 8 columns",B,S-176295,7,0119 ,   ,DEPARTMENT OF EDUCATION (DOE) (SUPERSEDES SP-80G, SP-179G & SP-550G)                                                                                                    ,SP-706G   
40746,"Expected 7 columns, found 9 columns",B,S-178716,3,0067 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS <----> (SUPERSEDES R7-70,R7-70A , R7-70RA & R7-70R) (SUPERSEDED BY PS-31G)                                                               ,SP-279C   
40748,"Expected 7 columns, found 8 columns",B,S-178716,5,0197 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
40752,"Expected 7 columns, found 8 columns",B,S-178716,9,0546 ,S  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
40754,"Expected 7 columns, found 8 columns",B,S-178716,11,0603 ,N  ,NO PARKING 7AM-4PM SCHOOL DAYS W/SINGLE ARROW (SUPERSEDES R7-70,R7-70A & R7-70RA) (SUPERSEDED BY PS-31GA)                                                               ,SP-279CA  
